LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-96.2038104,29.9840198,402,Lisa Mae Road,,BELLVILLE,,,,,17f1f232e72f49e6
-96.2346466,29.9847661,2178,Wietstruck Road,,BELLVILLE,,,,,02d15ec0ecc9a85c
-96.2030936,29.9837499,410,Lisa Mae Road,,BELLVILLE,,,,,bf2600fe01700c15
-96.5810835,29.9910857,0,Aschenbeck Road,,,,,,,022ef2fb48c94945
-96.5866969,29.990948,0,Krebs Road,,,,,,,6a7581818c61c7da
-96.4933019,29.9898138,9414,Fm 109,,,,,,,925d44fafb0b0b52
-96.2609836,29.9853638,2826,Centerhill Circle,,BELLVILLE,,,,,a39e10d0c6d491a2
-96.5805758,29.9901856,1411,Aschenbeck Road,,FAYETTEVILLE,,,,,d0326d306ff728de
-96.1558201,29.9828805,14230,Lake Road,,BELLVILLE,,,,,7eabe6d17001ee0d
-96.5377341,29.9896601,0,Eckermann Road,,,,,,,1795df748ea17d8c
-96.5751594,29.9903581,1224,Aschenbeck Road,,NEW ULM,,,,,9a47bff8e09a22ff
-96.402091,29.9861197,2400,Shupak Road,,BELLVILLE,,,,,42735bb860bf2b29
-96.4938035,29.9898016,9366,Fm 109,,,,,,,fe02a42dd04967be
-96.2604869,29.9850722,2886,Centerhill Circle,,BELLVILLE,,,,,18d8cf0c9ec9aa34
-96.4778336,29.9876906,0,Mertz Lane (Easement R025,,,,,,,5508d38f920e7117
-96.2091062,29.9832693,4159,Highway 159 East,,BELLVILLE,,,,,3545d993f1b9cced
-96.2555778,29.9850144,3144,Centerhill Circle,,BELLVILLE,,,,,acec32b2412043c4
-96.2941583,29.9844123,0,Highway 36 North,,BELLVILLE,,,,,75bf09730908270b
-96.3740827,29.9865425,1215,Old Nelsonville Road,, ,,,,,00ae9d8cfd0a94fb
-96.5852541,29.9911876,1326,Krebs Road,,,,,,,9ff48f863b64c4fb
-96.4884942,29.9888452,0,Mertz Lane,,INDUSTRY,,,,,77ca905a68ed4eae
-96.208049,29.9812349,0,Lisa Mae Road,,,,,,,3df0cb70f9a9c9b3
-96.4190355,29.9882862,1391,Fm 2754,,BELLVILLE,,,,,a937fba320cd893a
-96.2045934,29.984161,348,Lisa Mae Road,,BELLVILLE,,,,,9d4e73c69cda2f99
-96.582086,29.9910613,1643,Aschenbeck Road,,,,,,,ba5fe59175a2a73a
-96.1922453,29.9821353,0,Lisa Mae Road,,BELLVILLE,,,,,8da9eb1a83e7bcc6
-96.2599929,29.9848796,2922,Centerhill Circle,,BELLVILLE,,,,,812fd0a954b11d1d
-96.4229221,29.9869725,1191,Fm 2754,,BELLVILLE,,,,,8e678b6fb6bc8243
-96.5846373,29.991076,1774,Aschenbeck Road,,,,,,,e34e94108f2dcd1e
-96.2594988,29.9846867,2956,Centerhill Circle,,BELLVILLE,,,,,39feb78bfd47d5f6
-96.4908421,29.9876254,9425,Mertz Lane,,INDUSTRY,,,,,2f743fecc5deaf30
-96.4932994,29.9890514,0,Fm 109,,,,,,,e66d9c9bc4cb4400
-96.1927038,29.9833212,0,Catbird Lane (Off Of),,BELLVILLE,,,,,3444a2f4775ddbc8
-96.4930869,29.9893876,9518,Mertz Lane,,,,,,,38cbbe3a0458c715
-96.2459536,29.9846092,0,Fm 1456,,BELLVILLE,,,,,7c80fa78276d1568
-96.5790575,29.9894394,0,Aschenbeck Road,,,,,,,9655d6b3199bf598
-96.4761246,29.9885738,0,Pilcik Road,,,,,,,90d2f46e47170a7f
-96.3528716,29.9817618,951,Mikeska Road,,BELLVILLE,,,,,60e076621889b73b
-96.2951358,29.9842803,4368,Highway 36 North,,BELLVILLE,,,,,f0f31d64a8852dd4
-96.5829031,29.9907329,1411,Aschenbeck Road,,FAYETTEVILLE,,,,,10c7591a48d7be7f
-96.2590042,29.9844942,2988,Centerhill Circle,,BELLVILLE,,,,,aba26b9dbf680bd9
-96.4935661,29.988788,9340,Fm 109,,,,,,,0c0ce6ec0110aaab
-96.2969891,29.9852196,4432,Highway 36 North,,BELLVILLE,,,,,f7f7249f3cd19135
-96.5650618,29.9894318,1735,Fm 1457,,,,,,,1a22bf369687b165
-96.4193603,29.98797,0,Fm 2754,,,,,,,38be3a5116c2298b
-96.5835054,29.9907293,1725,Aschenbeck Road,,FAYETTEVILLE,,,,,edb9cf8bac521a39
-96.4855322,29.9884409,0,Mertz Lane (Easement R02569),,,,,,,add66d2cb7a265c4
-96.2044251,29.9835294,376,Lisa Mae Road,,,,,,,aa1694b948c8fdff
-96.306643,29.984742,1213,Old Highway 36,,BELLVILLE,,,,,0d98a77d2a00bfed
-96.2431957,29.9815115,0,Wietstruck Road,,,,,,,68a40e4ad0633979
-96.1928589,29.982968,0,Catbird Lane (Off Of),,BELLVILLE,,,,,4bed78775fa5ee4a
-96.2585338,29.9842667,3000,Centerhill Circle,,BELLVILLE,,,,,ee1748665734a54d
-96.230996,29.9814779,0,Wietstruck Road,,BELLVILLE,,,,,146949b18bca2bba
-96.1537291,29.980273,0,Lake Road,,BELLVILLE,,,,,56d2629f637792bb
-96.2642072,29.9787721,0,Centerhill Road,,BELLVILLE,,,,,c3dade5af0a8148b
-96.5820093,29.9867659,630,Krebs Road,,,,,,,8f92e309cad2322f
-96.2555376,29.9842477,3144,Centerhill Circle,,BELLVILLE,,,,,387b8a687cb3b6b9
-96.3365516,29.983873,0,Sandstone Lane (Off Of),,BELLVILLE,,,,,5ba6b0a34ca5069c
-96.2461933,29.9842228,2744,Fm 1456,,BELLVILLE,,,,,b187a6c717b73427
-96.290971,29.9838063,4038,Highway 36 North,,BELLVILLE,,,,,856e310c800d620c
-96.4924864,29.9889045,0,Mertz Lane,,,,,,,8b714cfacf4d020f
-96.4241695,29.9859318,1087,Fm 2754,,,,,,,8223926c75dc9ee1
-96.2060608,29.9827327,261,Lisa Mae Road,,BELLVILLE,,,,,290e05f7919f1562
-96.1702621,29.9791514,15294,Lake Road,, ,,,,,0365037955619220
-96.4560286,29.9868355,2720,Blue Hole Road,,BLEIBLERVILLE,,,,,4a01ccb7e475818c
-96.2563438,29.9841096,,,,,,,,,5fbbfe8dd9ae5a3a
-96.246366,29.9839402,2698,Fm 1456,,BELLVILLE,,,,,856f175c5895b597
-96.2571413,29.9840132,3144,Centerhill Circle,,BELLVILLE,,,,,b599450052a43db1
-96.2046513,29.9803,0,Lisa Mae Road,,,,,,,e2db4838b0954bb6
-96.2579308,29.9839174,3050,Centerhill Circle,,BELLVILLE,,,,,4332209ac0274334
-96.5396985,29.9876067,0,Fordtran Road,,,,,,,fa118e7eadaa5e6a
-96.4944661,29.9887656,9310,Fm 109,,INDUSTRY,,,,,ce58c6b2d0d27596
-96.4878627,29.9829485,0,Main Street,,INDUSTRY,,,,,dc06ad69f8d6005a
-96.47477,29.9865761,0,Pilcik Road,,,,,,,fb7a87957f17068e
-96.5630977,29.9898186,1716,Schoenau Road,,,,,,,fb5ec3f3d63d68d9
-96.3056076,29.9840567,1083,Old Highway 36 Road,,BELLVILLE,,,,,049f1e1f859a9479
-96.3719748,29.9851703,1016,Old Nelsonville Road,, ,,,,,898ede4fdcc29f0f
-96.5730927,29.9886582,1060,Aschenbeck Road,,FAYETTEVILLE,,,,,978a3092a237f623
-96.576118,29.9871534,1207,Aschenbeck Road,,,,,,,31b5bfc99305b4a6
-96.3755755,29.985261,939,Old Nelsonville Road,,BELLVILLE,,,,,4d8272022f96071a
-96.4955598,29.984481,8986,Fm 109,,INDUSTRY,,,,,b75806b2e6632cf5
-96.3928743,29.9848364,1373,Shupak Road,,BELLVILLE,,,,,55b63aa858fbb504
-96.2925085,29.9824357,4038,Highway 36 North,,BELLVILLE,,,,,820381d8ff271ef4
-96.1898728,29.9800836,0,Lisa Mae Road,,,,,,,6b95484c67465828
-96.370717,29.9852259,0,Old Nelsonville Road,,,,,,,195a37bafc29dd5e
-96.2107361,29.9814976,4107,Highway 159 East,,,,,,,cba7966b0906a78c
-96.3580968,29.9826308,1110,Maresh Road,,BELLVILLE,,,,,7591c1ac7cdf21f0
-96.4578759,29.9864387,2442,Blue Hole Road,,,,,,,e115135aa71cf218
-96.4370053,29.9860561,1359,Cemetery Road,,BELLVILLE,,,,,fd37e8467e356d3f
-96.2719569,29.9820402,3611,Reinhardt Road,,BELLVILLE,,,,,60d897e824c59271
-96.2896427,29.9813868,3844,Highway 36 North,,BELLVILLE,,,,,4bf7fad589a4c2e8
-96.5174278,29.9877823,1409,Marek  Road,,NEW ULM,,,,,3dbe375c7818515c
-96.1583661,29.9796119,0,Lake Road,,,,,,,0d17a6f9090b4ead
-96.2120033,29.9814043,0,Highway 159 East,,,,,,,78b364c64990dfb9
-96.3321903,29.9833344,0,Sandstone Lane,,BELLVILLE,,,,,766b66214d1f3c93
-96.4765126,29.9867516,0,Mertz Lane (Easement R02569),,,,,,,0e6e46da78702379
-96.2465718,29.9830854,2650,Fm 1456,,BELLVILLE,,,,,c27081fc871d3172
-96.3048851,29.9835912,,,,,,,,,a90a4d71b8392fee
-96.5632126,29.9878628,0,Fm 1457,,,,,,,a9cb0887d4397cf0
-96.3046251,29.9834284,1039,Old Highway 36 Road,,,,,,,cc1a2ce60b84b5e1
-96.3909738,29.9833471,1299,Shupak Road,,,,,,,b4f183ae1e0110cd
-96.4862539,29.9865538,0,Mertz Lane (Easement Island R02569),,,,,,,999b85d6e81f35ef
-96.2465155,29.9823016,2626,Fm 1456,,BELLVILLE,,,,,b6e28aeb40592b19
-96.3042523,29.9832045,1013,Old Highway 36 Road,,,,,,,db0a016622baadfe
-96.4617271,29.9847435,0,Blue Hole Road,,,,,,,d0c4e62adfeaae8c
-96.1914551,29.9813031,1302,Catbird Lane,,,,,,,20e6463212e0c8c6
-96.548449,29.9877526,806,Fm 1457,,NEW ULM,,,,,c9c5d55e3976d750
-96.5536144,29.9880922,1085,Fm 1457,,NEW ULM,,,,,12f4b440226c18bb
-96.2405308,29.9821898,3095,Wietstruck Road,,BELLVILLE,,,,,a9848d9068bf5778
-96.3988615,29.9827798,0,Shupak Road,,,,,,,e3df6b0043ddfffd
-96.3756672,29.9808787,146,Shupak Road,,BELLVILLE,,,,,d8b2525f9b74628a
-96.5713554,29.9885902,1049,Dockal Road,,,,,,,7971032729b8ec66
-96.2071497,29.970833,559,Lisa Mae Road,,BELLVILLE,,,,,be8dc23aeb7fd3b6
-96.3892866,29.9843021,1239,Shupak Road,, ,,,,,714d79d7612caf80
-96.4386412,29.9862234,3323,Wiecker Road,,BELLVILLE,,,,,860312e975795e22
-96.154802,29.971294,11411,North Fm 331,,BELLVILLE,,,,,b1e250908756d525
-96.2018206,29.9784472,0,Lisa Mae Road,,BELLVILLE,,,,,e59575a015f3a635
-96.5608089,29.9881736,1401,Fm 1457,,NEW ULM,,,,,5b54b22dd950c3b3
-96.1996604,29.9815249,674,Lisa Mae Road,,,,,,,8c015e4537aa87fa
-96.3030998,29.9824414,951,Old Highway 36 Road,, ,,,,,2338aee7d4daf7a7
-96.2967666,29.9830638,144,Buffalo Creek Court,,BELLVILLE,,,,,ba085f768f63a6f3
-96.3780285,29.9827625,0,Old Nelsonville Road,,,,,,,5a3ff3abeed1bdca
-96.2399707,29.9772666,2745,Wietstruck Road,,BELLVILLE,,,,,b5be131dee6fe424
-96.4402679,29.9831438,3463,Weicker Road,,BELLVILLE,,,,,aabb01252d60f804
-96.3698369,29.9824257,0,Old Nelsonville Road,,BELLVILLE,,,,,dcf9b2b90692de13
-96.1916829,29.980808,1232,Cat Bird Lane,,BELLVILLE,,,,,730ddf52ec634bb3
-96.2741745,29.9822058,,,,,,,,,7e48b5c403b5a591
-96.1060828,29.9734731,0,Oil Field Road (Off Of),,BELLVILLE,,,,,3afeadc1d3d5a53b
-96.270412,29.9810871,3609,Reinhardt Road,,BELLVILLE,,,,,690cc56e9fd2704c
-96.3881232,29.9826859,1175,Shupak Road,,BELLVILLE,,,,,f72dcf8ec9b31716
-96.4853553,29.9855206,0,Mertz Lane (Easement R02569),,,,,,,d40b24741cff88ef
-96.4984751,29.9868384,9021,Fm 109,,INDUSTRY,,,,,a1600fc4470bb637
-96.1918508,29.9804712,1228,Catbird Lane,,BELLVILLE,,,,,85bab52eaad93db5
-96.1544307,29.9780446,0,Lake Road,,,,,,,f0c4c755a440c064
-96.1942263,29.9802016,990,Lisa Mae Road,,,,,,,46964a0b46268bb2
-96.2466586,29.9812759,0,Fm 1456,,BELLVILLE,,,,,98e1faead5067072
-96.2962006,29.982339,161,Buffalo Creek Court,,BELLVILLE,,,,,43de1b4452f60949
-96.4893563,29.9805491,0,Main Street,,INDUSTRY,,,,,6199259c0f8f28f4
-96.4765793,29.9822882,1139,Industry Road,,INDUSTRY,,,,,63c2842c91434b2a
-96.2974172,29.9823982,180,Buffalo Creek Court,,BELLVILLE,,,,,4bd3002e61cd269c
-96.2038957,29.9704898,559,Lisa Mae Road,,BELLVILLE,,,,,56aade6d38ca49f2
-96.3867549,29.9827299,1079,Shupak Road,,BELLVILLE,,,,,23f93c8d60e387e2
-96.3018662,29.9814218,827,Old Highway 36,,BELLVILLE,,,,,2817719120df5628
-96.1921338,29.9798886,1200,Catbird Lane,,,,,,,8ca08f15533c75ab
-96.1335808,29.9762826,0,North Fm 331,,BELLVILLE,,,,,ca9510b323a4e8cf
-96.3854471,29.9836444,0,Shupak Road,,,,,,,60d810e8eec18af4
-96.1736176,29.9776135,15429,Lake  Road,,BELLVILLE,,,,,b4e170f5b5e9a92c
-96.2190392,29.9731161,3025,Highway 159 East,,BELLVILLE,,,,,22dc3ca3a8989163
-96.2340886,29.9766928,2453,Wietstruck Road,,BELLVILLE,,,,,6b32664cca44ea61
-96.1856975,29.9784748,0,Lisa Mae Road,,BELLVILLE,,,,,27284b619de3cff3
-96.2470023,29.9806422,2492,Fm 1456,,BELLVILLE,,,,,215be52d92646556
-96.5510857,29.9866288,0,Fm 1457,,NEW ULM,,,,,af0666aa0a101c6e
-96.2958014,29.9807827,4099,Highway 36 North,,BELLVILLE,,,,,9e511a485b588809
-96.4605041,29.9846148,0,Blue Hole Road,,,,,,,e34ae178be8164cb
-96.4639131,29.9845155,2010,Blue Hole Road,,,,,,,b70c41ff4ff1ad0a
-96.3006336,29.9818352,779,Old Highway 36,,BELLVILLE,,,,,1afb318de3ce88fb
-96.297969,29.981851,256,Buffalo Creek Court,,BELLVILLE,,,,,8384c59502ce8fa7
-96.1952244,29.979853,,,,,,,,,152e94934d5de10f
-96.5424386,29.9850038,824,Eckermann Road,,,,,,,58cd007e8737fd2e
-96.2917788,29.9803943,3944,Highway 36 North,,BELLVILLE,,,,,b73216194183d8ec
-96.209957,29.9762308,0,Highway 159 East (Off Of),,BELLVILLE,,,,,82c6dbda60249fa0
-96.4154562,29.9824279,,,,,,,,,8b7c625d09b1c022
-96.3841515,29.9827498,875,Shupak Road,,BELLVILLE,,,,,980d26a9da2d1a2d
-96.2967727,29.9816988,211,Buffalo Creek Court,,BELLVILLE,,,,,17f46c46c9c787bc
-96.1583136,29.9758085,14593,Lake Road,,,,,,,7dc024a830098795
-96.3005924,29.9806805,725,Old Highway 36 Road,, ,,,,,1237ecc44d1c9f1c
-96.1794032,29.9792275,,,,,,,,,08437f709b602831
-96.4095889,29.9832713,0,Fm 2502,,,,,,,e99f0a8b6f717280
-96.4339417,29.9821911,0,Cemetery Road,,,,,,,63ffacdb915ac010
-96.1946106,29.9796028,1008,Lisa Mae Road,,,,,,,8bff9f3b21200f7a
-96.1991615,29.9690261,1055,Lisa Mae Road,,BELLVILLE,,,,,ca5b977216b71493
-96.1929573,29.9792077,1124,Catbird Lane,,BELLVILLE,,,,,7c5f335e6132f375
-96.3966677,29.980738,0,Highway 159 West,,,,,,,a32e6fb93e5f6188
-96.5392557,29.9854785,1161,Fordtran Road,,,,,,,dda383e571e6c0d2
-96.193923,29.9793454,1062,Lisa Mae Road,,BELLVILLE,,,,,3eae7502bcf122bb
-96.2361959,29.9763487,2453,Wietstruck Road,,BELLVILLE,,,,,26fe6c2bc8bacaa3
-96.298373,29.9814109,262,Buffalo Creek Court,,BELLVILLE,,,,,a906ef742a708539
-96.1839117,29.9773934,1670,Lisa Mae Road,,BELLVILLE,,,,,38f873759f9e85b7
-96.2450122,29.9777363,2270,Fm 1456,,BELLVILLE,,,,,0f9fd07556247ce6
-96.2972165,29.9812074,239,Buffalo Creek Court,,BELLVILLE,,,,,4f0bbdc1e90ed860
-96.4139011,29.9825474,1011,Fm 2502,,BELLVILLE,,,,,2b124a5b72452c7b
-96.3633124,29.9814944,985,Maresh Road,,BELLVILLE,,,,,86974cf5b3390e6e
-96.3039769,29.9796326,1041,Old Highway 36,,BELLVILLE,,,,,adc91ef1b80b6fff
-96.3866573,29.9784304,9336,Highway 159 West,,BELLVILLE,,,,,9c895f7a061571cc
-96.2378602,29.9763402,2453,Wietstruck Road,,BELLVILLE,,,,,2028501e3e84de68
-96.3939423,29.979732,9900,Highway 159 West,,BELLVILLE,,,,,ffd24fb49c989a0b
-96.1921714,29.978973,1190,Lisa Mae Lane,,BELLVILLE,,,,,bd215f5f7ed99c40
-96.3817932,29.9792184,345,Shupak Road,,BELLVILLE,,,,,e01c627e56314b7f
-96.3859005,29.9822226,0,Shupak Road,,,,,,,6b1c5c3011d3b783
-96.4701529,29.9820491,1373,Industry Road,,INDUSTRY,,,,,8b1ac4041f19c152
-96.5357877,29.9828875,659,Fordtran Road,,NEW ULM,,,,,2109d96431b1470c
-96.5555347,29.9821561,20740,Highway 159 West,, ,,,,,92cc180dafcd404d
-96.2917473,29.9804561,3944,Highway 36 North,,BELLVILLE,,,,,43202d1803667abc
-96.4905384,29.9790725,0,Main Street,,INDUSTRY,,,,,dc273a27f8840367
-96.1918427,29.9787377,1198,Lisa Mae Road,,,,,,,9f8f27fe14d00597
-96.3655018,29.9809362,885,Memory Lane,,BELLVILLE,,,,,54071679535cc025
-96.4851754,29.979292,484,Main Street,,INDUSTRY,,,,,0a34e95c744b61eb
-96.2975946,29.9808236,263,Buffalo Creek Court,,BELLVILLE,,,,,b36a6944f80bb582
-96.4106236,29.9827436,876,Fm 2502,,BELLVILLE,,,,,128ccf12bc8a0681
-96.4080947,29.9821059,0,Fm 2502,,,,,,,d487d68dc62fbd2e
-96.5479325,29.9844129,0,Fm 1457,,NEW ULM,,,,,65388c2477ecf1d9
-96.5838168,29.9847835,823,Krebs Road,,FAYETTEVILLE,,,,,c4fc12593e7c416c
-96.521777,29.9835701,0,Marek Road,,,,,,,c4c7ac10dd30e9bc
-96.4496827,29.9794844,0,Wiecker Road,,,,,,,6b5dd50068dc6a1e
-96.1796405,29.9780568,11868,East Ueckert Road,,BELLVILLE,,,,,dbdb7ac75693d12c
-96.2496087,29.9776805,2223,Fm 1456,,BELLVILLE,,,,,2a5c9f851da32f20
-96.3731426,29.9787188,8476,Highway 159 West,,BELLVILLE,,,,,5b7651e46eb30943
-96.401444,29.9805024,0,Shupak Road,,,,,,,6419c316daa22738
-96.1677355,29.9750577,15149,Lake Road,,BELLVILLE,,,,,7241826bb2092fbb
-96.4643655,29.9833362,0,Blue Hole Road,,,,,,,c1dfe2b94a3b81b1
-96.3442531,29.9777169,1182,Mikeska Road,,BELLVILLE,,,,,225826f79ed73237
-96.5508397,29.9825876,0,Fm 1457,,NEW ULM,,,,,0d4062d7aae7b919
-96.448109,29.9824233,3983,Wiecker Road,,BELLVILLE,,,,,41b55fe2ce12c77b
-96.4675405,29.9777052,0,Industry Road,,,,,,,5ec206b1aa867cca
-96.1412034,29.9760505,0,North Fm 331 (Off Of),,BELLVILLE,,,,,b735197cb5c1bea5
-96.24793,29.9790828,2344,Fm 1456,,BELLVILLE,,,,,af799e41bc7cb222
-96.1274277,29.9738669,0,North Fm 331 (Off Of),,BELLVILLE,,,,,88ec1aee9edcf17a
-96.3662458,29.9800051,0,Maresh Road,,BELLVILLE,,,,,1da9df921ac3b27a
-96.4411,29.9807919,3757,Wiecker Road,,BELLVILLE,,,,,32ea1cb2131c56f4
-96.4094925,29.9817967,0,Shupak Road,,,,,,,8290b6ac753f6569
-96.5723899,29.9831954,624,Dockal Road,,NEW ULM,,,,,ed7d10f6f2d4226a
-96.4477224,29.9820909,0,Wiecker Road,,,,,,,6fbea788afcf43de
-96.4593475,29.9813256,0,Blue Hole Road,,,,,,,d0cfeb79f80e6088
-96.1944781,29.9669362,1245,Lisa Mae Road,,BELLVILLE,,,,,2c582bfa660c1522
-96.5453919,29.9828662,766,Eckermann Road,,NEW ULM,,,,,d8d8c62e1aa90464
-96.2941051,29.9787949,354,Old Highway 36 Road,,BELLVILLE,,,,,69bcccf39e4e8a15
-96.5381763,29.980758,19772,Highway 159 West,,NEW ULM,,,,,69247b5ebeb51855
-96.4376834,29.9809386,0,Fm 2754 (Off Of),,,,,,,e5e02d6fdc84dbe1
-96.3617009,29.9801768,0,Maresh Road,,BELLVILLE,,,,,6aeffe3f98cfdc13
-96.1859164,29.9768002,1598,Lisa Mae Road,,BELLVILLE,,,,,f10955ba528c3a4a
-96.2484365,29.9787102,2314,Fm 1456,,BELLVILLE,,,,,8fdc18a879762f3d
-96.447009,29.9792455,0,Wiecker Road,,,,,,,ba9a023e28610421
-96.216544,29.9770042,0,Highway 159 East,,BELLVILLE,,,,,22056bad785f20d4
-96.5774563,29.9831528,0,Dockal Road,,,,,,,be33e5997d8bda58
-96.4615136,29.9804019,2161,Blue Hole Road,,BLEIBLERVILLE,,,,,761cc850e3e6884a
-96.3870355,29.9804107,0,Shupak Road,,,,,,,4a02c7ef28b6e441
-96.3681942,29.9784459,0,Maresh Road,,BELLVILLE,,,,,588407ce78a88256
-96.431781,29.9800728,841,Cemetery Road,,BELLVILLE,,,,,ad04a26810b919e9
-96.492204,29.9791893,1090,Oak Tree Lane,,INDUSTRY,,,,,d0ca571c32347557
-96.4947963,29.9783352,1174,Main Street,,INDUSTRY,,,,,91cd266eebd66f68
-96.2896235,29.9796644,0,Highway 36 North,,BELLVILLE,,,,,e9ccbd7c56c59171
-96.4345021,29.9788852,285,Fm 2754,,BELLVILLE,,,,,924cf731f64c4bee
-96.4103942,29.981219,785,Fm 2502,,BELLVILLE,,,,,8b406e2a02d80529
-96.445224,29.9817805,3815,Wiecker Road,,BELLVILLE,,,,,fbc40694914799ea
-96.3860674,29.9801571,,,,,,,,,fb071e44210d8e14
-96.34308,29.9724947,6496,Highway 159 West,,BELLVILLE,,,,,bae27d694ba4b9fc
-96.4076555,29.9802513,0,Fm 2502,,,,,,,69d596a46b450f8b
-96.3570097,29.9772422,759,Mikeska Road,,BELLVILLE,,,,,8938a7f33f27aeb4
-96.2930198,29.9777512,363,Carousel Lane,,BELLVILLE,,,,,88d4cc63a69fb936
-96.2486566,29.9779243,2258,Fm 1456,,BELLVILLE,,,,,f16e7da31ecd3d63
-96.1806177,29.9761401,11768,East Ueckert Road,,BELLVILLE,,,,,88db567a0ad5a3d9
-96.4118881,29.9790655,0,Fm 2502,,BELLVILLE,,,,,c50457f1d697d7ec
-96.2476669,29.9778065,2266,Fm 1456,,BELLVILLE,,,,,e21675b18f12421c
-96.3612291,29.9778653,0,Cinnamon Lane,,,,,,,2edb16aaa0a94553
-96.4446892,29.9805187,3789,Wiecker Road,,BELLVILLE,,,,,a232b92d060fce57
-96.4090144,29.9776202,401,Fm 2502,,BELLVILLE,,,,,ae806a2a76baf24c
-96.4623247,29.9815934,2159,Blue Hole Road,,BLEIBLERVILLE,,,,,3195296e6a2610f3
-96.5428763,29.9809331,0,Fm 1457,,,,,,,eff55b206b0be9ed
-96.3625928,29.9788687,880,Maresh Road,,BELLVILLE,,,,,ea128472d42ee58c
-96.3537757,29.9789345,951,Mikeska Road,,BELLILLE,,,,,f7b30aa8ddae0ac7
-96.2915989,29.9782261,3806,Highway 36 North,,BELLVILLE,,,,,b04a610d75c6cd53
-96.2886119,29.9766833,0,Highway 36 North,,BELLVILLE,,,,,4c71f06b0b59f35c
-96.5721475,29.9795231,21922,Highway 159 West,,,,,,,2f5511b855e347f1
-96.2480624,29.9764049,2160,Fm 1456,,BELLVILLE,,,,,cc90db41590d92ad
-96.4642887,29.9777291,15583,Peppermint Lane,,NEW ULM,,,,,0204a914a63a8b61
-96.580987,29.9815888,0,Krebs Road,,,,,,,492afdad6eeda80b
-96.4105493,29.9802088,737,Fm 2502,,BELLVILLE,,,,,97d0a10cb47f0616
-96.4802575,29.978627,843,Industry Road,,INDUSTRY,,,,,eddb8ac9c1fa40bf
-96.2486174,29.9774051,2212,Fm 1456,,BELLVILLE,,,,,1f65a864e42118ed
-96.2864252,29.9772625,0,Highway 36 North (Off Of),,BELLVILLE,,,,,54385568e646ca9e
-96.1787034,29.974227,0,East Ueckert Road,,BELLVILLE,,,,,1242c5f7254e736c
-96.4260637,29.9796641,714,Fm 2754,,BELLVILLE,,,,,37957b416a066a5f
-96.4053092,29.9787531,3085,Shupak Road,,BELLVILLE,,,,,20c13e6edbc06dbe
-96.4575535,29.9756777,14172,Highway 159 West,,NEW ULM,,,,,6221a54bb073a944
-96.5324103,29.9819043,557,Fordtran Road,,,,,,,fe33ec0b90d482d0
-96.4300876,29.9787609,0,Cemetery Road,,BELLVILLE,,,,,0eaa2dcc87d7e9a3
-96.4676522,29.9807113,1586,Industry Road,,INDUSTRY,,,,,170bfa22880841d3
-96.1811194,29.9750924,0,East Ueckert Road,,BELLVILLE,,,,,0312a745298e5808
-96.4425479,29.9778226,0,Wiecker Road,,,,,,,79dd80f599384a7e
-96.402695,29.9784718,0,Nelsonville Church Road,,,,,,,2d733a9f25325fae
-96.3642984,29.9777052,0,Maresh Road,,BELLVILLE,,,,,02dad971a3a56df4
-96.3913704,29.9768569,9760,Highway 159 West,,BELLVILLE,,,,,889afac60b3e75c2
-96.4976712,29.9786503,8544,Bermuda Street,,INDUSTRY,,,,,85188f28857f852e
-96.5317325,29.9819305,0,Fordtran Road,,,,,,,9f542dfbeb7a3417
-96.2950585,29.9755193,241,Old Highway 36 Road,,BELLVILLE,,,,,f2bc350a2632c243
-96.2920615,29.9766997,161,Old Highway 36 Road,,,,,,,ff3b7335f1e3bc3f
-96.4356022,29.9772813,113,Fm 2754,,BELLVILLE,,,,,606678ddfc785edd
-96.2132269,29.9712186,3933,Highway 159 East,,BELLVILLE,,,,,74aff7bea8f57b21
-96.1702159,29.9695919,11600,East Ueckert Road,,BELLVILLE,,,,,2b236cd8f198cead
-96.2877047,29.975448,0,Highway 36 North,,BELLVILLE,,,,,7b08092817b00a59
-96.4263977,29.9782758,0,Highway 159 West,,,,,,,457a7ea05ebbe795
-96.5486858,29.9800285,369,Fm 1457,,,,,,,3fc3e8a9983394a3
-96.5663868,29.9784816,21516,Highway 159 West,,,,,,,403f0323dae55f04
-96.2899986,29.9764112,3568,Highway 36 North,,BELLVILLE,,,,,a8075a04e83defef
-96.3973935,29.9773524,0,Highway 159 West,,,,,,,3176b52e026577e7
-96.4126304,29.9776407,0,Highway 159 West (Off Of),,BELLVILLE,,,,,30daa66fdd95ae3e
-96.2916127,29.9762663,3621,Highway 36 North,,BELLVILLE,,,,,067e894c91eb2720
-96.5313388,29.9793916,19482,Highway 159 West,,NEW ULM,,,,,163bf6d2beb5aadb
-96.3058638,29.9744408,0,Old Highway 36 (Off Of),,BELLVILLE,,,,,603b2fb8c9bbbd34
-96.3725606,29.9759256,8364,Highway 159 West,,BELLVILLE,,,,,78b13c12d0df1446
-96.2927324,29.975546,191,Old Highway 36 Road,,BELLVILLE,,,,,b2706c44b851793f
-96.2911432,29.9758146,3597,Highway 36 North,,BELLVILLE,,,,,7b9d7daa8c289c52
-96.4659253,29.978609,14770,Highway 159 West,,NEW ULM,,,,,70390c76a09009cf
